	OG	TSG
KCNMA1_ENST00000404857	0.0	1.0
RAI1	0.0	1.0
VWDE_ENST00000275358	0.0	1.0
TRIM55	0.0	1.0
STK31	0.0	1.0
TAF1A	0.0	1.0
ATRX_ENST00000373344	0.0	1.0
AMN1	0.0	1.0
RPRD2	0.0	1.0
GLTSCR2	0.0	1.0
QKI	0.0	1.0
HOXD1	0.0	1.0
TAF2	0.0	1.0
DIP2C	0.0	1.0
OR1L1	0.0	1.0
BRCA2_ENST00000544455	0.0	1.0
DNER	0.0	1.0
ZNF732_ENST00000419098	0.0	1.0
CDH24	0.0	1.0
SRSF12	0.0	1.0
REST	0.0	1.0
ABCF2	0.0	1.0
PRSS35	0.0	1.0
C9orf131	0.0	1.0
NBEA	0.0	1.0
FLG2	0.0	1.0
MRPL47	0.0	1.0
FMR1NB	0.0	1.0
ANGPT1	0.0	1.0
BRSK1_ENST00000309383	0.0	1.0
EPHA3	0.0	1.0
ACSL6_ENST00000379272	0.0	1.0
JAKMIP2	0.0	1.0
GK5	0.0	1.0
CIR1	0.0	1.0
CLCN3	0.0	1.0
ENTPD8_ENST00000371506	0.0	1.0
SACS	0.0	1.0
PEX14	0.0	1.0
MGAT4A	0.0	1.0
MSL2	0.0	1.0
ZNF223	0.0	1.0
KRT26	0.0	1.0
Q9C0K3_HUMAN	0.0	1.0
HAS2	0.0	1.0
RBM28	0.0	1.0
KIAA1267	0.0	1.0
MED17	0.0	1.0
TRIM10_ENST00000449742	0.0	1.0
LY75	0.0	1.0
NT5DC3_ENST00000392876	0.0	1.0
SI	0.0	1.0
PCF11	0.0	1.0
C15orf39	0.0	1.0
KLK13	0.0	1.0
OSBPL3	0.0	1.0
CARD6	0.0	1.0
MAGEH1	0.0	1.0
CDC20B_ENST00000334206	0.0	1.0
SMARCD2_ENST00000323347	0.0	1.0
ZKSCAN5	0.0	1.0
FLJ43980	0.0	1.0
ATXN7	0.0	1.0
C1orf146	0.0	1.0
MTMR11	0.0	1.0
TBC1D14	0.0	1.0
ARHGAP5	0.0	1.0
PARD6B	0.0	1.0
LRRTM3	0.0	1.0
RMND5B	0.0	1.0
EFHA2	0.0	1.0
NFIA_ENST00000371189	0.0	1.0
DZIP1L_ENST00000469243	0.0	1.0
PMVK	0.0	1.0
TSGA10IP	0.0	1.0
C1orf111	0.0	1.0
EPB41L4A_ENST00000359109	0.0	1.0
MYO1G	0.0	1.0
SPTAN1	0.0	1.0
TOX3	0.0	1.0
UBE4B	0.0	1.0
MFSD5	0.0	1.0
COMMD8	0.0	1.0
NIPBL	0.0	1.0
ASB7	0.0	1.0
ZNF207	0.0	1.0
LDHD	0.0	1.0
MBD1_ENST00000339998	0.0	1.0
FAM69A	0.0	1.0
KIAA1377	0.0	1.0
PKD1L2	0.0	1.0
PRICKLE2	0.0	1.0
STAT5B	0.0	1.0
PTCH1_ENST00000430669	0.0	1.0
OSBPL6	0.0	1.0
GRHL1_ENST00000405379	0.0	1.0
SLC16A9	0.0	1.0
CEP63	0.0	1.0
POPDC3	0.0	1.0
ACVR1C	0.0	1.0
MAP3K1_ENST00000399503	0.0	1.0
NOTCH3_ENST00000263388	0.0	1.0
TFG_ENST00000240851	0.0	1.0
CIZ1	0.0	1.0
SETDB1_ENST00000498193	0.0	1.0
IDO2_ENST00000502986	0.0	1.0
RAPGEF6_ENST00000308008	0.0	1.0
MPP1	0.0	1.0
ZNF44_ENST00000355684	0.0	1.0
BIRC6_ENST00000421745	0.0	1.0
CAMTA1	0.0	1.0
RPL37	0.0	1.0
ZNF98	0.0	1.0
CCDC102B_ENST00000358653	0.0	1.0
PAQR6_ENST00000292291	0.0	1.0
CELF1	0.0	1.0
FAM75D4	0.0	1.0
VEPH1_ENST00000494677	0.0	1.0
ELF4	0.0	1.0
ZDHHC8	0.0	1.0
MLLT3	0.0	1.0
COLEC12	0.0	1.0
BEND7	0.0	1.0
CAMSAP1L1	0.0	1.0
EPHA4_ENST00000281821	0.0	1.0
PVRL1	0.0	1.0
FBXL20	0.0	1.0
SH3D19	0.0	1.0
SRPK2	0.0	1.0
YKT6	0.0	1.0
SLC4A3	0.0	1.0
ZNF365	0.0	1.0
EEF2K_ENST00000263026	0.0	1.0
CHFR_ENST00000432561	0.0	1.0
GGCT	0.0	1.0
SMS	0.0	1.0
LIMCH1	0.0	1.0
RSRC1	0.0	1.0
RNF103	0.0	1.0
C1orf141_ENST00000448166	0.0	1.0
MMADHC	0.0	1.0
RFTN1	0.0	1.0
PIK3R1_ENST00000336483	0.0	1.0
FGF13_ENST00000370603	0.0	1.0
CNTD1	0.0	1.0
TBC1D14_ENST00000409757	0.0	1.0
MEF2C_ENST00000424173	0.0	1.0
FBXO43_ENST00000428847	0.0	1.0
TMEM57	0.0	1.0
IFNG	0.0	1.0
EPHA3_ENST00000452448	0.0	1.0
STAU2_ENST00000524300	0.0	1.0
KRTAP29-1	0.0	1.0
TDRD6	0.0	1.0
P4HA1_ENST00000412021	0.0	1.0
MLH3	0.0	1.0
ZNF540	0.0	1.0
ZNF665_ENST00000396424	0.0	1.0
TBX3	0.0	1.0
MED24_ENST00000394128	0.0	1.0
PTCHD3	0.0	1.0
ZFP30	0.0	1.0
SRPX	0.0	1.0
IL1RAPL1_ENST00000378993	0.0	1.0
IL31RA	0.0	1.0
RANBP3L	0.0	1.0
LDB1	0.0	1.0
STMN1	0.0	1.0
C1orf194_ENST00000369948	0.0	1.0
SMARCE1_ENST00000348513	0.0	1.0
ABL2_ENST00000512653	0.0	1.0
MBD1_ENST00000457839	0.0	1.0
ATG16L2	0.0	1.0
C7orf42	0.0	1.0
WAPAL	0.0	1.0
TWIST1	0.0	1.0
YIPF7	0.0	1.0
PHF10_ENST00000339209	0.0	1.0
GPR141	0.0	1.0
MIS18BP1	0.0	1.0
GPR128	0.0	1.0
ITGB1BP1	0.0	1.0
SSSCA1	0.0	1.0
PDE4B_ENST00000423207	0.0	1.0
LCN8	0.0	1.0
MXI1	0.0	1.0
MEOX1	0.0	1.0
MYO7B	0.0	1.0
SULT1C2_ENST00000251481	0.0	1.0
ANO6	0.0	1.0
MAMDC4	0.0	1.0
UNC80	0.0	1.0
C1RL	0.0	1.0
PEX2	0.0	1.0
ZNF829_ENST00000520965	0.0	1.0
COL24A1	0.0	1.0
NLRP1_ENST00000572272	0.0	1.0
MYO6	0.0	1.0
RBMX	0.0	1.0
YLPM1	0.0	1.0
FXR2	0.0	1.0
NXF1_ENST00000531709	0.0	1.0
RD3	0.0	1.0
PIGA	0.0	1.0
ZNF418	0.0	1.0
WDR23	0.0	1.0
AADAC	0.0	1.0
PHF10	0.0	1.0
MAP3K13_ENST00000535426	0.0	1.0
BCOR	0.0	1.0
N4BP1_ENST00000262384	0.0	1.0
UBE2U	0.0	1.0
FKTN_ENST00000374705	0.0	1.0
JAK1	0.0	1.0
SEC31A_ENST00000432794	0.0	1.0
MCF2_ENST00000370573	0.0	1.0
ZNF729	0.0	1.0
RGS22	0.0	1.0
SLC5A9	0.0	1.0
C20orf96_ENST00000382369	0.0	1.0
ACIN1_ENST00000338631	0.0	1.0
ZNF318_ENST00000318149	0.0	1.0
ATE1_ENST00000224652	0.0	1.0
DGKE	0.0	1.0
MBD1	0.0	1.0
KIAA1430_ENST00000458385	0.0	1.0
DZIP3	0.0	1.0
VWA5B1_ENST00000289825	0.0	1.0
MED23_ENST00000540546	0.0	1.0
FAM117B	0.0	1.0
ARGFX	0.0	1.0
WTAP	0.0	1.0
GHDC	0.0	1.0
TP53_ENST00000269305	0.0	1.0
FAM185A	0.0	1.0
KIAA1804	0.0	1.0
LIMCH1_ENST00000503057	0.0	1.0
WDTC1	0.0	1.0
UGT2A1_ENST00000457664	0.0	1.0
SHROOM2	0.0	1.0
KDM5C_ENST00000452825	0.0	1.0
TMEM55A	0.0	1.0
OR9I1	0.0	1.0
TGM3	0.0	1.0
NHS	0.0	1.0
BTBD9	0.0	1.0
PRKAR2B	0.0	1.0
CWF19L2_ENST00000282251	0.0	1.0
HEPACAM	0.0	1.0
ZNRF3_ENST00000544604	0.0	1.0
ZNF37A	0.0	1.0
C2orf78_ENST00000409561	0.0	1.0
MTRF1	0.0	1.0
NXF3	0.0	1.0
FAM55D	0.0	1.0
C11orf10	0.0	1.0
SLC13A1	0.0	1.0
SMARCB1_ENST00000344921	0.0	1.0
CLSPN_ENST00000251195	0.0	1.0
KMT2D	0.0	1.0
FAM182B_ENST00000376404	0.0	1.0
ASPHD1	0.0	1.0
GGT7	0.0	1.0
SERPINB2	0.0	1.0
RNF111	0.0	1.0
ABL2_ENST00000502732	0.0	1.0
PDE4B	0.0	1.0
FBXO28	0.0	1.0
ZC3H3	0.0	1.0
PARP12	0.0	1.0
SLC25A12	0.0	1.0
MYST2	0.0	1.0
TRMT44	0.0	1.0
GLRA4	0.0	1.0
KIF21A_ENST00000395670	0.0	1.0
RGS21	0.0	1.0
AKR1B10	0.0	1.0
ABCE1	0.0	1.0
C20orf96	0.0	1.0
MAP4_ENST00000395734	0.0	1.0
CRELD1_ENST00000383811	0.0	1.0
NOTCH2	0.0	1.0
CELF2_ENST00000354897	0.0	1.0
BRD4	0.0	1.0
PPAP2C	0.0	1.0
SETD2_ENST00000409792	0.0	1.0
CD86	0.0	1.0
RTFDC1	0.0	1.0
ARPC2	0.0	1.0
GDA	0.0	1.0
PSIP1	0.0	1.0
UQCC	0.0	1.0
CXorf58	0.0	1.0
PPIP5K2	0.0	1.0
ARGLU1	0.0	1.0
GPS2	0.0	1.0
KIF16B_ENST00000408042	0.0	1.0
C13orf34	0.0	1.0
FNDC7_ENST00000271311	0.0	1.0
TRIM55_ENST00000276573	0.0	1.0
NEU3_ENST00000294064	0.0	1.0
MSH3	0.0	1.0
ARMCX3	0.0	1.0
ASXL2_ENST00000435504	0.0	1.0
TES_ENST00000257721	0.0	1.0
FPGT	0.0	1.0
STAU1	0.0	1.0
C4orf37	0.0	1.0
SURF6	0.0	1.0
MYO5C	0.0	1.0
TMEM91_ENST00000544232	0.0	1.0
LIFR_ENST00000263409	0.0	1.0
ZC3H13_ENST00000242848	0.0	1.0
SACS_ENST00000382298	0.0	1.0
TGFBR2_ENST00000359013	0.0	1.0
EIF4A2	0.0	1.0
CLCN5_ENST00000376088	0.0	1.0
CCDC15_ENST00000344762	0.0	1.0
C17orf105	0.0	1.0
RERGL_ENST00000229002	0.0	1.0
KDM5C_ENST00000375401	0.0	1.0
FKBP5	0.0	1.0
SPIN1	0.0	1.0
MAP7D2_ENST00000379643	0.0	1.0
SCTR	0.0	1.0
PCBP3_ENST00000400314	0.0	1.0
CCDC69	0.0	1.0
ASXL2	0.0	1.0
FAM182A	0.0	1.0
SSBP1	0.0	1.0
USP6_ENST00000304328	0.0	1.0
HOXD10	0.0	1.0
MLF1_ENST00000355893	0.0	1.0
CTPS2	0.0	1.0
DDIT4	0.0	1.0
SLC6A18	0.0	1.0
BIRC6	0.0	1.0
C1orf124	0.0	1.0
GLDN	0.0	1.0
ACSL6_ENST00000379264	0.0	1.0
TNIK_ENST00000436636	0.0	1.0
DTNB	0.0	1.0
CP	0.0	1.0
ZNF616	0.0	1.0
SATL1_ENST00000395409	0.0	1.0
SDC1	0.0	1.0
STK32A_ENST00000541094	0.0	1.0
KIAA0947_ENST00000296564	0.0	1.0
ATE1	0.0	1.0
CNTLN	0.0	1.0
YAP1_ENST00000282441	0.0	1.0
ITSN1_ENST00000399338	0.0	1.0
DNAJC21_ENST00000303525	0.0	1.0
BDP1	0.0	1.0
C1QA	0.0	1.0
DYRK1A_ENST00000338785	0.0	1.0
SRCAP	0.0	1.0
ALDH9A1	0.0	1.0
ENSG00000121031	0.0	1.0
ZNF732	0.0	1.0
EBF3_ENST00000355311	0.0	1.0
STAT5A_ENST00000452307	0.0	1.0
DNAJC2	0.0	1.0
OXR1	0.0	1.0
TCERG1	0.0	1.0
PDCD2L	0.0	1.0
METTL23	0.0	1.0
ID3	0.0	1.0
PDE4D	0.0	1.0
CELF2	0.0	1.0
C1orf150_ENST00000366490	0.0	1.0
CCDC112	0.0	1.0
RELA	0.0	1.0
MBLAC2	0.0	1.0
USP9X	0.0	1.0
ARL13B_ENST00000394222	0.0	1.0
CIDEB	0.0	1.0
TAS2R41	0.0	1.0
GABRG3	0.0	1.0
MBD2	0.0	1.0
SRPR	0.0	1.0
CCND1	0.0	1.0
RGS7BP	0.0	1.0
FGF10	0.0	1.0
BHMT2	0.0	1.0
WWC2	0.0	1.0
DHX15	0.0	1.0
KRTAP2-4	0.0	1.0
SYNPO2_ENST00000307142	0.0	1.0
PIM2_ENST00000376509	0.0	1.0
ALDH3A2	0.0	1.0
C8orf22	0.0	1.0
KCNIP1_ENST00000377360	0.0	1.0
GSX2	0.0	1.0
SMARCD2	0.0	1.0
FAM104B_ENST00000425133	0.0	1.0
RAB22A	0.0	1.0
NEIL1	0.0	1.0
XRN2	0.0	1.0
RPUSD4	0.0	1.0
GLUL	0.0	1.0
CAMTA2_ENST00000381311	0.0	1.0
STK32C	0.0	1.0
HCK_ENST00000375852	0.0	1.0
SUZ12	0.0	1.0
JAM2	0.0	1.0
CCDC18	0.0	1.0
ZSCAN20	0.0	1.0
TMPRSS6	0.0	1.0
ATG4A	0.0	1.0
R3HDM1	0.0	1.0
INTS12	0.0	1.0
ZMYM3	0.0	1.0
LUC7L2	0.0	1.0
SEC63	0.0	1.0
SMAD2_ENST00000591214	0.0	1.0
IL20RA	0.0	1.0
DDX39B	0.0	1.0
RNPEP_ENST00000447312	0.0	1.0
JMJD1C	0.0	1.0
CAPNS1	0.0	1.0
TNFSF18_ENST00000404377	0.0	1.0
FSTL4	0.0	1.0
CRSP3	0.0	1.0
HDGFL1	0.0	1.0
TTC35	0.0	1.0
WAC	0.0	1.0
NHS_ENST00000398097	0.0	1.0
MCM7_ENST00000303887	0.0	1.0
ANKRD5	0.0	1.0
HLCS	0.0	1.0
SLC28A1_ENST00000338602	0.0	1.0
SLC16A2	0.0	1.0
EPB41L3	0.0	1.0
MYO3A	0.0	1.0
CRTAM	0.0	1.0
THSD7B_ENST00000413152	0.0	1.0
PARP14	0.0	1.0
IQCB1	0.0	1.0
DEPDC1	0.0	1.0
BRCC3	0.0	1.0
WWP1	0.0	1.0
FAM190A_ENST00000432775	0.0	1.0
LDB3_ENST00000372056	0.0	1.0
TSSC1	0.0	1.0
NUP210L	0.0	1.0
POLN	0.0	1.0
ARMC3_ENST00000409049	0.0	1.0
PLEKHA6	0.0	1.0
STX7_ENST00000367937	0.0	1.0
EFHA1	0.0	1.0
MITF_ENST00000314589	0.0	1.0
GRM1	0.0	1.0
KIAA1598	0.0	1.0
EPS8L2	0.0	1.0
ZCCHC4	0.0	1.0
DDX4_ENST00000505374	0.0	1.0
TMEM232_ENST00000455884	0.0	1.0
ARHGAP28	0.0	1.0
CDK8	0.0	1.0
SLC25A5	0.0	1.0
NONO	0.0	1.0
SH3GL3_ENST00000427482	0.0	1.0
CRCP_ENST00000431089	0.0	1.0
ECD	0.0	1.0
SEMA3G	0.0	1.0
ELMO1	0.0	1.0
SKIV2L2	0.0	1.0
