	OG	TSG
ZNF273	0.05365853658536586	0.9463414634146341
OSTalpha	0.05365853658536586	0.9463414634146341
C9orf7	0.05365853658536586	0.9463414634146341
PAAF1	0.05365853658536586	0.9463414634146341
C20orf4	0.05365853658536586	0.9463414634146341
VAX1_ENST00000369206	0.05365853658536586	0.9463414634146341
RPL10A	0.05365853658536586	0.9463414634146341
SLC7A11	0.05365853658536586	0.9463414634146341
RABGEF1_ENST00000437078	0.05365853658536586	0.9463414634146341
ZNF684	0.05365853658536586	0.9463414634146341
STEAP1	0.05365853658536586	0.9463414634146341
NIPAL3	0.05365853658536586	0.9463414634146341
LTA4H	0.05365853658536586	0.9463414634146341
ANKRD13C	0.05365853658536586	0.9463414634146341
TAS1R1	0.05365853658536586	0.9463414634146341
CRTC3	0.05365853658536586	0.9463414634146341
RETSAT	0.05365853658536586	0.9463414634146341
ZNF419_ENST00000424930	0.05365853658536586	0.9463414634146341
CSGALNACT1	0.05365853658536586	0.9463414634146341
C9orf100_ENST00000378387	0.05365853658536586	0.9463414634146341
POTEM	0.05365853658536586	0.9463414634146341
WBSCR27	0.05365853658536586	0.9463414634146341
C19orf50	0.05365853658536586	0.9463414634146341
VSIG10	0.05365853658536586	0.9463414634146341
TPPP3	0.05365853658536586	0.9463414634146341
DZANK1	0.05365853658536586	0.9463414634146341
FAM212B	0.05365853658536586	0.9463414634146341
PARL	0.05365853658536586	0.9463414634146341
PATE1	0.05365853658536586	0.9463414634146341
LCNL1	0.05365853658536586	0.9463414634146341
LIMK1	0.05365853658536586	0.9463414634146341
TPD52L3_ENST00000381428	0.05365853658536586	0.9463414634146341
TMEM80	0.05365853658536586	0.9463414634146341
ADM2	0.05365853658536586	0.9463414634146341
SMG5_ENST00000368267	0.05365853658536586	0.9463414634146341
TM6SF2	0.05365853658536586	0.9463414634146341
DNAJC30	0.05365853658536586	0.9463414634146341
PHEX_ENST00000418858	0.05365853658536586	0.9463414634146341
PKD2L1	0.05365853658536586	0.9463414634146341
RPL19	0.05365853658536586	0.9463414634146341
FBXO36_ENST00000283946	0.05365853658536586	0.9463414634146341
VIL1	0.05365853658536586	0.9463414634146341
C19orf66_ENST00000397881	0.05365853658536586	0.9463414634146341
CHGA	0.05365853658536586	0.9463414634146341
C2orf77	0.05365853658536586	0.9463414634146341
SMYD3_ENST00000388985	0.05365853658536586	0.9463414634146341
CNPPD1	0.05365853658536586	0.9463414634146341
NSUN7_ENST00000381782	0.05365853658536586	0.9463414634146341
HARS_ENST00000512655	0.05365853658536586	0.9463414634146341
TAOK3	0.05365853658536586	0.9463414634146341
TSPYL4	0.05365853658536586	0.9463414634146341
RBM7	0.05365853658536586	0.9463414634146341
ADH4	0.05365853658536586	0.9463414634146341
ENTPD5	0.05365853658536586	0.9463414634146341
SP110	0.05365853658536586	0.9463414634146341
GSTM4_ENST00000369833	0.05365853658536586	0.9463414634146341
ZNF707_ENST00000532205	0.05365853658536586	0.9463414634146341
DIS3L2_ENST00000273009	0.05365853658536586	0.9463414634146341
CCDC48	0.05365853658536586	0.9463414634146341
KPNA3	0.05365853658536586	0.9463414634146341
MAFB	0.05365853658536586	0.9463414634146341
GPR153	0.05365853658536586	0.9463414634146341
CDYL	0.05365853658536586	0.9463414634146341
MYLK4_ENST00000268446	0.05365853658536586	0.9463414634146341
CLEC17A_ENST00000417570	0.05365853658536586	0.9463414634146341
RFX3_ENST00000382004	0.05365853658536586	0.9463414634146341
GSTA4	0.05365853658536586	0.9463414634146341
SP140L_ENST00000415673	0.05365853658536586	0.9463414634146341
SLC43A2	0.05365853658536586	0.9463414634146341
GNAL	0.05365853658536586	0.9463414634146341
TNS4	0.05365853658536586	0.9463414634146341
ZNF582	0.05365853658536586	0.9463414634146341
IL33	0.05365853658536586	0.9463414634146341
C20orf197	0.05365853658536586	0.9463414634146341
ACOX2	0.05365853658536586	0.9463414634146341
DCLRE1C_ENST00000378278	0.05365853658536586	0.9463414634146341
CDCP1	0.05365853658536586	0.9463414634146341
hCG_38941	0.05365853658536586	0.9463414634146341
C9orf3_ENST00000375315	0.05365853658536586	0.9463414634146341
PLP2	0.05365853658536586	0.9463414634146341
EDEM3	0.05365853658536586	0.9463414634146341
USP39	0.05365853658536586	0.9463414634146341
APOL1	0.05365853658536586	0.9463414634146341
RAI2	0.05365853658536586	0.9463414634146341
ZP3	0.05365853658536586	0.9463414634146341
DZANK1_ENST00000329494	0.05365853658536586	0.9463414634146341
PQLC1	0.05365853658536586	0.9463414634146341
YIF1B_ENST00000329420	0.05365853658536586	0.9463414634146341
ATP6V0A1_ENST00000264649	0.05365853658536586	0.9463414634146341
SURF5	0.05365853658536586	0.9463414634146341
IL34	0.05365853658536586	0.9463414634146341
C11orf16	0.05365853658536586	0.9463414634146341
SPTLC2	0.05365853658536586	0.9463414634146341
HPGD	0.05365853658536586	0.9463414634146341
GTF2F1	0.05365853658536586	0.9463414634146341
POTEM_ENST00000551509	0.05365853658536586	0.9463414634146341
LAS1L	0.05365853658536586	0.9463414634146341
ATL1	0.05365853658536586	0.9463414634146341
C9orf64	0.05365853658536586	0.9463414634146341
LYVE1	0.05365853658536586	0.9463414634146341
FDFT1	0.05365853658536586	0.9463414634146341
C12orf34	0.05365853658536586	0.9463414634146341
SCAMP5	0.05365853658536586	0.9463414634146341
C6orf141	0.05365853658536586	0.9463414634146341
CCL28	0.05365853658536586	0.9463414634146341
RABGAP1_ENST00000373647	0.05365853658536586	0.9463414634146341
EMP3	0.05365853658536586	0.9463414634146341
CXorf27	0.05365853658536586	0.9463414634146341
HLX	0.05365853658536586	0.9463414634146341
ZNF747	0.05365853658536586	0.9463414634146341
ITGAV_ENST00000433736	0.05365853658536586	0.9463414634146341
RPS7	0.05365853658536586	0.9463414634146341
ZNF354C	0.05365853658536586	0.9463414634146341
ZSCAN23	0.05365853658536586	0.9463414634146341
PRSS48	0.05365853658536586	0.9463414634146341
ANGEL1	0.05365853658536586	0.9463414634146341
MTERFD2	0.05365853658536586	0.9463414634146341
TBC1D14_ENST00000446947	0.05365853658536586	0.9463414634146341
PRRG4	0.05365853658536586	0.9463414634146341
PRKG2_ENST00000395578	0.05365853658536586	0.9463414634146341
TRIM67_ENST00000366653	0.05365853658536586	0.9463414634146341
SIRT1	0.05365853658536586	0.9463414634146341
YDJC	0.05365853658536586	0.9463414634146341
MIER1_ENST00000401041	0.05365853658536586	0.9463414634146341
MIER1_ENST00000357692	0.05365853658536586	0.9463414634146341
ENSG00000156367	0.05365853658536586	0.9463414634146341
SH3BP1	0.05365853658536586	0.9463414634146341
HADHA_ENST00000457468	0.05365853658536586	0.9463414634146341
EPOR	0.05365853658536586	0.9463414634146341
TMEM106A	0.05365853658536586	0.9463414634146341
TMEM181	0.05365853658536586	0.9463414634146341
PRPF39	0.05365853658536586	0.9463414634146341
SOAT2	0.05365853658536586	0.9463414634146341
CXorf67_ENST00000342995	0.05365853658536586	0.9463414634146341
ZNF502	0.05365853658536586	0.9463414634146341
C2orf47	0.05365853658536586	0.9463414634146341
UBE3B_ENST00000280774	0.05365853658536586	0.9463414634146341
PRODH	0.05365853658536586	0.9463414634146341
ECHDC3	0.05365853658536586	0.9463414634146341
C3orf43	0.05365853658536586	0.9463414634146341
ELF1	0.05365853658536586	0.9463414634146341
FERMT1_ENST00000339538	0.05365853658536586	0.9463414634146341
C16orf88	0.05365853658536586	0.9463414634146341
CYB561	0.05365853658536586	0.9463414634146341
PGBD1	0.05365853658536586	0.9463414634146341
ZNF576	0.05365853658536586	0.9463414634146341
TPM1_ENST00000358278	0.05365853658536586	0.9463414634146341
TEPP	0.05365853658536586	0.9463414634146341
NDOR1	0.05365853658536586	0.9463414634146341
PUF60	0.05365853658536586	0.9463414634146341
CCDC160	0.05365853658536586	0.9463414634146341
PIP5K1C_ENST00000537021	0.05365853658536586	0.9463414634146341
C1orf183	0.05365853658536586	0.9463414634146341
BID_ENST00000317361	0.05365853658536586	0.9463414634146341
ZNF251_ENST00000292562	0.05365853658536586	0.9463414634146341
BRAT1	0.05365853658536586	0.9463414634146341
CSTF2_ENST00000413437	0.05365853658536586	0.9463414634146341
PPCS	0.05365853658536586	0.9463414634146341
MPZ	0.05365853658536586	0.9463414634146341
GPR148	0.05365853658536586	0.9463414634146341
RABGAP1	0.05365853658536586	0.9463414634146341
NECAP1	0.05365853658536586	0.9463414634146341
UBXN1	0.05365853658536586	0.9463414634146341
MGAT4B	0.05365853658536586	0.9463414634146341
DAAM2_ENST00000405961	0.05365853658536586	0.9463414634146341
OR1K1	0.05365853658536586	0.9463414634146341
HIST1H3G	0.05365853658536586	0.9463414634146341
GATS	0.05365853658536586	0.9463414634146341
NSUN7	0.05365853658536586	0.9463414634146341
AURKA	0.05365853658536586	0.9463414634146341
NPL_ENST00000367555	0.05365853658536586	0.9463414634146341
KY	0.05365853658536586	0.9463414634146341
SLC35F4_ENST00000339762	0.05365853658536586	0.9463414634146341
BRAP	0.05365853658536586	0.9463414634146341
LRRC49	0.05365853658536586	0.9463414634146341
PLAC1L	0.05365853658536586	0.9463414634146341
SIGLEC9_ENST00000440804	0.05365853658536586	0.9463414634146341
TGS1	0.05365853658536586	0.9463414634146341
ZNF75D	0.05365853658536586	0.9463414634146341
CCDC113	0.05365853658536586	0.9463414634146341
IL12B	0.05365853658536586	0.9463414634146341
IYD_ENST00000229447	0.05365853658536586	0.9463414634146341
ABCD3_ENST00000315713	0.05365853658536586	0.9463414634146341
OR2H1	0.05365853658536586	0.9463414634146341
Q9HAC4_HUMAN	0.05365853658536586	0.9463414634146341
FUS	0.05365853658536586	0.9463414634146341
CLEC11A	0.05365853658536586	0.9463414634146341
DBNDD1	0.05365853658536586	0.9463414634146341
PSAPL1	0.05365853658536586	0.9463414634146341
RAB37_ENST00000392614	0.05365853658536586	0.9463414634146341
LGALS8	0.05365853658536586	0.9463414634146341
GPR25	0.05365853658536586	0.9463414634146341
LRFN3	0.05365853658536586	0.9463414634146341
FREM1_ENST00000380894	0.05365853658536586	0.9463414634146341
GIF	0.05365853658536586	0.9463414634146341
TPM2	0.05365853658536586	0.9463414634146341
MED20	0.05365853658536586	0.9463414634146341
C9orf156	0.05365853658536586	0.9463414634146341
RAP1GAP_ENST00000374761	0.05365853658536586	0.9463414634146341
UBXN2A	0.05365853658536586	0.9463414634146341
TMEM186	0.05365853658536586	0.9463414634146341
ZNF165_ENST00000377325	0.05365853658536586	0.9463414634146341
USO1	0.05365853658536586	0.9463414634146341
EXOC7	0.05365853658536586	0.9463414634146341
ZNF615	0.05365853658536586	0.9463414634146341
MTMR1	0.05365853658536586	0.9463414634146341
RAB8A	0.05365853658536586	0.9463414634146341
NDNL2	0.05365853658536586	0.9463414634146341
FCRLA_ENST00000367959	0.05365853658536586	0.9463414634146341
CCDC81	0.05365853658536586	0.9463414634146341
MRPL44	0.05365853658536586	0.9463414634146341
VAMP7	0.05365853658536586	0.9463414634146341
ST8SIA1	0.05365853658536586	0.9463414634146341
ARHGEF3_ENST00000338458	0.05365853658536586	0.9463414634146341
AP1S3	0.05365853658536586	0.9463414634146341
LRRC23	0.05365853658536586	0.9463414634146341
DCTN2_ENST00000434715	0.05365853658536586	0.9463414634146341
ZNF554	0.05365853658536586	0.9463414634146341
ZNF594	0.05365853658536586	0.9463414634146341
ANKRD28	0.05365853658536586	0.9463414634146341
DRAM1_ENST00000258534	0.05365853658536586	0.9463414634146341
KLHL23	0.05365853658536586	0.9463414634146341
TM2D1_ENST00000371177	0.05365853658536586	0.9463414634146341
AP1S3_ENST00000446015	0.05365853658536586	0.9463414634146341
TMEM130_ENST00000416379	0.05365853658536586	0.9463414634146341
WDR52	0.05365853658536586	0.9463414634146341
SYF2	0.05365853658536586	0.9463414634146341
STXBP2	0.05365853658536586	0.9463414634146341
SLC38A5	0.05365853658536586	0.9463414634146341
SIDT2	0.05365853658536586	0.9463414634146341
MORF4L2	0.05365853658536586	0.9463414634146341
REEP5	0.05365853658536586	0.9463414634146341
SSH3	0.05365853658536586	0.9463414634146341
TTLL3	0.05365853658536586	0.9463414634146341
PON2_ENST00000536183	0.05365853658536586	0.9463414634146341
TSGA14	0.05365853658536586	0.9463414634146341
ZNF251	0.05365853658536586	0.9463414634146341
ZNF843	0.05365853658536586	0.9463414634146341
FNIP2_ENST00000264433	0.05365853658536586	0.9463414634146341
EXOSC10_ENST00000544779	0.05365853658536586	0.9463414634146341
ZHX1	0.05365853658536586	0.9463414634146341
PYROXD2	0.05365853658536586	0.9463414634146341
SLC35B1	0.05365853658536586	0.9463414634146341
ZNF286A	0.05365853658536586	0.9463414634146341
ERAP2	0.05365853658536586	0.9463414634146341
C12orf40_ENST00000398716	0.05365853658536586	0.9463414634146341
USP18	0.05365853658536586	0.9463414634146341
WDR26	0.05365853658536586	0.9463414634146341
XYLB	0.05365853658536586	0.9463414634146341
APPBP2	0.05365853658536586	0.9463414634146341
ESF1	0.05365853658536586	0.9463414634146341
MRPL35	0.05365853658536586	0.9463414634146341
ZNF737_ENST00000427401	0.05365853658536586	0.9463414634146341
METAP1D	0.05365853658536586	0.9463414634146341
DNAJB11	0.05365853658536586	0.9463414634146341
ATG12	0.05365853658536586	0.9463414634146341
ACN9	0.05365853658536586	0.9463414634146341
PRAM1	0.05365853658536586	0.9463414634146341
CRYZ	0.05365853658536586	0.9463414634146341
CFL1	0.05365853658536586	0.9463414634146341
USP36	0.05365853658536586	0.9463414634146341
RNASE3	0.05365853658536586	0.9463414634146341
TRIM6	0.05365853658536586	0.9463414634146341
C20orf141	0.05365853658536586	0.9463414634146341
SNRPA1	0.05365853658536586	0.9463414634146341
CLEC17A_ENST00000397439	0.05365853658536586	0.9463414634146341
PPP1R42	0.05365853658536586	0.9463414634146341
TRPV2	0.05365853658536586	0.9463414634146341
DEPDC5_ENST00000536766	0.05365853658536586	0.9463414634146341
BBS7	0.05365853658536586	0.9463414634146341
C12orf26	0.05365853658536586	0.9463414634146341
TSPYL2	0.05365853658536586	0.9463414634146341
PIGM	0.05365853658536586	0.9463414634146341
GCOM1_ENST00000574161	0.05365853658536586	0.9463414634146341
KLK14_ENST00000391802	0.05365853658536586	0.9463414634146341
BSCL2_ENST00000433053	0.05365853658536586	0.9463414634146341
PABPC4_ENST00000372858	0.05365853658536586	0.9463414634146341
CUL5	0.05365853658536586	0.9463414634146341
AIM1L	0.05365853658536586	0.9463414634146341
CD19	0.05365853658536586	0.9463414634146341
NME9	0.05365853658536586	0.9463414634146341
SFTPB_ENST00000393822	0.05365853658536586	0.9463414634146341
XRCC3	0.05365853658536586	0.9463414634146341
MACROD2	0.05365853658536586	0.9463414634146341
BDH1	0.05365853658536586	0.9463414634146341
NFKBIZ	0.05365853658536586	0.9463414634146341
PPARGC1B_ENST00000394320	0.05365853658536586	0.9463414634146341
CYTH1	0.05365853658536586	0.9463414634146341
OAZ2_ENST00000326005	0.05365853658536586	0.9463414634146341
SRP68	0.05365853658536586	0.9463414634146341
COPE	0.05365853658536586	0.9463414634146341
PDIA4	0.05365853658536586	0.9463414634146341
FRAS1_ENST00000264899	0.05365853658536586	0.9463414634146341
VDAC2	0.05365853658536586	0.9463414634146341
PPAN-P2RY11	0.05365853658536586	0.9463414634146341
FAM161A_ENST00000405894	0.05365853658536586	0.9463414634146341
SMEK1_ENST00000417249	0.05365853658536586	0.9463414634146341
FN3K	0.05365853658536586	0.9463414634146341
C1orf74	0.05365853658536586	0.9463414634146341
SIX4	0.05365853658536586	0.9463414634146341
R3HDM2_ENST00000441731	0.05365853658536586	0.9463414634146341
ENTPD4	0.05365853658536586	0.9463414634146341
PEX6	0.05365853658536586	0.9463414634146341
TBRG1	0.05365853658536586	0.9463414634146341
STARD13	0.05365853658536586	0.9463414634146341
PRPF39_ENST00000355765	0.05365853658536586	0.9463414634146341
PGBD4	0.05365853658536586	0.9463414634146341
RFX3	0.05365853658536586	0.9463414634146341
SEC14L3	0.05365853658536586	0.9463414634146341
